"id";"prizeGroup";"memberId";"code";"locked";"token";"enteredCodeOn";"hasBeenPaidOn";"validUntil";"crypt";"tstamp";"hasBeenPaid";"ip"
"542";"2";"0";"6c6217fd";;;;;;;;;
"543";"3";"0";"246f965j";;;;;;;;;
"544";"4";"0";"3d2i694f";;;;;;;;;
"545";"5";"0";"66c53obm";;;;;;;;;
"546";"6";"0";"d9815bia";;;;;;;;;
"547";"7";"0";"ak8f612k";;;;;;;;;
"548";"8";"0";"6c66780p";;;;;;;;;
"549";"9";"0";"18l273cl";;;;;;;;;
"550";"10";"0";"bfbbfb0b";;;;;;;;;
"551";"1";"0";"8f2r4f1k";;;;;;;;;
"552";"2";"0";"0fd0aauf";;;;;;;;;
"553";"3";"0";"3dc7f49d";;;;;;;;;
"554";"4";"0";"86qd559o";;;;;;;;;
"555";"5";"0";"88fj347b";;;;;;;;;
"556";"6";"0";"8856252l";;;;;;;;;
"557";"7";"0";"btd0977r";;;;;;;;;
"558";"8";"0";"84ddfb8f";;;;;;;;;
"559";"9";"0";"118cfc0q";;;;;;;;;
"560";"10";"0";"5c07d0dl";;;;;;;;;
"561";"1";"0";"7fbic47b";;;;;;;;;
"562";"2";"0";"f7d4d74b";;;;;;;;;
"563";"3";"0";"203pd6pp";;;;;;;;;
"564";"4";"0";"fdc511dk";;;;;;;;;
"565";"5";"0";"3299a9lp";;;;;;;;;
"566";"6";"0";"30dcb29f";;;;;;;;;
"567";"7";"0";"a15674ad";;;;;;;;;
"568";"8";"0";"47f3124b";;;;;;;;;
"569";"9";"0";"0h6bb12f";;;;;;;;;
"570";"10";"0";"0c4c20bn";;;;;;;;;
"571";"1";"0";"597af42q";;;;;;;;;
"572";"2";"0";"05402a2r";;;;;;;;;
"573";"3";"0";"abf8653l";;;;;;;;;
"574";"4";"0";"235560ft";;;;;;;;;
"575";"5";"0";"1bbb08fb";;;;;;;;;
"576";"6";"0";"1119494g";;;;;;;;;
"577";"7";"0";"5422175n";;;;;;;;;
"578";"8";"0";"0a816b0f";;;;;;;;;
"579";"9";"0";"b33b8c3f";;;;;;;;;
"580";"10";"0";"d4cgf3ag";;;;;;;;;
"581";"1";"0";"9t52ta1o";;;;;;;;;
"582";"2";"0";"b5udb08u";;;;;;;;;
"583";"3";"0";"0cfbdaaa";;;;;;;;;
"584";"4";"0";"2912743g";;;;;;;;;
"585";"5";"0";"65d48f7c";;;;;;;;;
"586";"6";"0";"4f3db6br";;;;;;;;;
"587";"7";"0";"4ga9gc4k";;;;;;;;;
"588";"8";"0";"386b8b2d";;;;;;;;;
"589";"9";"0";"fff470du";;;;;;;;;
"590";"10";"0";"c6b3769f";;;;;;;;;
"591";"1";"0";"244fdb7u";;;;;;;;;
"592";"2";"0";"ac9c0f4c";;;;;;;;;
"593";"3";"0";"4b59fa3f";;;;;;;;;
"594";"4";"0";"ba126f2u";;;;;;;;;
"595";"5";"0";"c985fa8h";;;;;;;;;
"596";"6";"0";"89a456fb";;;;;;;;;
"597";"7";"0";"ad4275cb";;;;;;;;;
"598";"8";"0";"03f3ac4a";;;;;;;;;
"599";"9";"0";"9cf69f0o";;;;;;;;;
"600";"10";"0";"df34160c";;;;;;;;;
"601";"1";"0";"s9d74c0l";;;;;;;;;
"602";"2";"0";"fd47f8fl";;;;;;;;;
"603";"3";"0";"abi11c4h";;;;;;;;;
"604";"4";"0";"0ffa5d0a";;;;;;;;;
"605";"5";"0";"133abaaf";;;;;;;;;
"606";"6";"0";"4d2p7b3d";;;;;;;;;
"607";"7";"0";"aa7f973k";;;;;;;;;
"608";"8";"0";"643k0d5c";;;;;;;;;
"609";"9";"0";"chhhc03i";;;;;;;;;
"610";"10";"0";"tt4t352l";;;;;;;;;
"611";"1";"0";"b385f43i";;;;;;;;;
"612";"2";"0";"239d1b5j";;;;;;;;;
"613";"3";"0";"01b2035m";;;;;;;;;
"614";"4";"0";"2b15f52h";;;;;;;;;
"615";"5";"0";"90c1265f";;;;;;;;;
"616";"6";"0";"0c16b6ff";;;;;;;;;
"617";"7";"0";"5cla73bs";;;;;;;;;
"618";"8";"0";"6apbp2dh";;;;;;;;;
"619";"9";"0";"3f4740mb";;;;;;;;;
"620";"10";"0";"277797bi";;;;;;;;;
"621";"1";"0";"ff88d82f";;;;;;;;;
"622";"2";"0";"2303d90n";;;;;;;;;
"623";"3";"0";"a9279c3r";;;;;;;;;
"624";"4";"0";"d52d1caq";;;;;;;;;
"625";"5";"0";"c4513b4f";;;;;;;;;
"626";"6";"0";"0121ab3f";;;;;;;;;
"627";"7";"0";"ca8d5c7b";;;;;;;;;
"628";"8";"0";"b01afbbs";;;;;;;;;
"629";"9";"0";"9743758j";;;;;;;;;
"630";"10";"0";"5fi35f2h";;;;;;;;;
"631";"1";"0";"2f7800dr";;;;;;;;;
"632";"2";"0";"9729b42a";;;;;;;;;
"633";"3";"0";"s1602a8g";;;;;;;;;
"634";"4";"0";"c330997k";;;;;;;;;
"635";"5";"0";"b385badl";;;;;;;;;
"636";"6";"0";"0656662k";;;;;;;;;
"637";"7";"0";"2n73a6ab";;;;;;;;;
"638";"8";"0";"5cbc06ap";;;;;;;;;
"639";"9";"0";"fc91730c";;;;;;;;;
"640";"10";"0";"7633a03s";;;;;;;;;
"641";"1";"0";"a844453p";;;;;;;;;
"642";"2";"0";"34d241rk";;;;;;;;;
"643";"3";"0";"a5444d8b";;;;;;;;;
"644";"4";"0";"4f95fd8p";;;;;;;;;
"645";"5";"0";"a4ff949t";;;;;;;;;
"646";"6";"0";"fd76402j";;;;;;;;;
"647";"7";"0";"72158afc";;;;;;;;;
"648";"8";"0";"fm397d6m";;;;;;;;;
"649";"9";"0";"03c8f2mi";;;;;;;;;
"650";"10";"0";"a04fd34m";;;;;;;;;
"651";"1";"0";"f6c7f5hd";;;;;;;;;
"652";"2";"0";"8b12d96i";;;;;;;;;
"653";"3";"0";"c5c13i4k";;;;;;;;;
"654";"4";"0";"122913bn";;;;;;;;;
"655";"5";"0";"0n6c94do";;;;;;;;;
"656";"6";"0";"d9173bbs";;;;;;;;;
"657";"7";"0";"7cb26f8g";;;;;;;;;
"658";"8";"0";"1378d78o";;;;;;;;;
"659";"9";"0";"2c7966ic";;;;;;;;;
"660";"10";"0";"1c0bafcr";;;;;;;;;
"661";"1";"0";"453cc4cu";;;;;;;;;
"662";"2";"0";"d4m1041k";;;;;;;;;
"663";"3";"0";"69f345io";;;;;;;;;
"664";"4";"0";"7a10649s";;;;;;;;;
"665";"5";"0";"b7uf8a0k";;;;;;;;;
"666";"6";"0";"c6ba59nn";;;;;;;;;
"667";"7";"0";"5m0mm6ca";;;;;;;;;
"668";"8";"0";"caf9jjdf";;;;;;;;;
"669";"9";"0";"0dc24a2t";;;;;;;;;
"670";"10";"0";"1a31dc0g";;;;;;;;;
"671";"1";"0";"49dbfa3g";;;;;;;;;
"672";"2";"0";"fd0b2i0n";;;;;;;;;
"673";"3";"0";"adca457r";;;;;;;;;
"674";"4";"0";"df61430d";;;;;;;;;
"675";"5";"0";"a61f009u";;;;;;;;;
"676";"6";"0";"dg44b08f";;;;;;;;;
"677";"7";"0";"t576bt5b";;;;;;;;;
"678";"8";"0";"d11df0ba";;;;;;;;;
"679";"9";"0";"bd17j2cs";;;;;;;;;
"680";"10";"0";"0f12705r";;;;;;;;;
"681";"1";"0";"79b08bap";;;;;;;;;
"682";"2";"0";"2m2a46bc";;;;;;;;;
"683";"3";"0";"0c8a804c";;;;;;;;;
"684";"4";"0";"adbd98ll";;;;;;;;;
"685";"5";"0";"5b839cfl";;;;;;;;;
"686";"6";"0";"813c27an";;;;;;;;;
"687";"7";"0";"5d951add";;;;;;;;;
"688";"8";"0";"1dfa7mai";;;;;;;;;
"689";"9";"0";"rf7adb0a";;;;;;;;;
"690";"10";"0";"u0b70cdd";;;;;;;;;
"691";"1";"0";"c4a675in";;;;;;;;;
"692";"2";"0";"85ddc40o";;;;;;;;;
"693";"3";"0";"d8m6430g";;;;;;;;;
"694";"4";"0";"db1ca6dm";;;;;;;;;
"695";"5";"0";"f1d47r9f";;;;;;;;;
"696";"6";"0";"ad9fa70r";;;;;;;;;
"697";"7";"0";"313f374f";;;;;;;;;
"698";"8";"0";"8d67c86f";;;;;;;;;
"699";"9";"0";"a2162c1a";;;;;;;;;
"700";"10";"0";"a9r9fb2b";;;;;;;;;
"701";"1";"0";"757b1dbf";;;;;;;;;
"702";"2";"0";"6dfbb77q";;;;;;;;;
"703";"3";"0";"80784l5g";;;;;;;;;
"704";"4";"0";"c6814aai";;;;;;;;;
"705";"5";"0";"54145d3j";;;;;;;;;
"706";"6";"0";"ak0k6f2l";;;;;;;;;
"707";"7";"0";"f566196f";;;;;;;;;
"708";"8";"0";"805ca2bf";;;;;;;;;
"709";"9";"0";"9c3629fc";;;;;;;;;
"710";"10";"0";"3035b6sf";;;;;;;;;
"711";"1";"0";"1a1b273u";;;;;;;;;
"712";"2";"0";"74df69fb";;;;;;;;;
"713";"3";"0";"2b1ch75a";;;;;;;;;
"714";"4";"0";"50cd94ss";;;;;;;;;
"715";"5";"0";"43df215g";;;;;;;;;
"716";"6";"0";"f75fdc5m";;;;;;;;;
"717";"7";"0";"c537ab1l";;;;;;;;;
"718";"8";"0";"86b7804k";;;;;;;;;
"719";"9";"0";"9192926d";;;;;;;;;
"720";"10";"0";"bj75c40j";;;;;;;;;
"721";"1";"0";"88cb459k";;;;;;;;;
"722";"2";"0";"41aq2a2d";;;;;;;;;
"723";"3";"0";"a47456og";;;;;;;;;
"724";"4";"0";"652c2a3u";;;;;;;;;
"725";"5";"0";"4f44r28r";;;;;;;;;
"726";"6";"0";"bu9u61df";;;;;;;;;
"727";"7";"0";"71ad921f";;;;;;;;;
"728";"8";"0";"099a8f1d";;;;;;;;;
"729";"9";"0";"83c885da";;;;;;;;;
"730";"10";"0";"3747b1ca";;;;;;;;;
"731";"1";"0";"2p0fb62h";;;;;;;;;
"732";"2";"0";"7130951t";;;;;;;;;
"733";"3";"0";"8322673j";;;;;;;;;
"734";"4";"0";"6047659g";;;;;;;;;
"735";"5";"0";"20p6775t";;;;;;;;;
"736";"6";"0";"f9fcl03t";;;;;;;;;
"737";"7";"0";"3ff5fdbm";;;;;;;;;
"738";"8";"0";"9161j99q";;;;;;;;;
"739";"9";"0";"djdd368c";;;;;;;;;
"740";"10";"0";"13ca140j";;;;;;;;;
"741";"1";"0";"d9b8629d";;;;;;;;;
"742";"2";"0";"c6308c3f";;;;;;;;;
"743";"3";"0";"6091d3ud";;;;;;;;;
"744";"4";"0";"9d15i87a";;;;;;;;;
"745";"5";"0";"19c1m75m";;;;;;;;;
"746";"6";"0";"c93d4p0a";;;;;;;;;
"747";"7";"0";"54b7787b";;;;;;;;;
"748";"8";"0";"d9c3c5aa";;;;;;;;;
"749";"9";"0";"3968cscu";;;;;;;;;
"750";"10";"0";"9sdb48sq";;;;;;;;;
"751";"1";"0";"b7d88a3f";;;;;;;;;
"752";"2";"0";"0981448i";;;;;;;;;
"753";"3";"0";"f35b2h7i";;;;;;;;;
"754";"4";"0";"2c07541m";;;;;;;;;
"755";"5";"0";"3f25r73t";;;;;;;;;
"756";"6";"0";"8f0aa2do";;;;;;;;;
"757";"7";"0";"91i1081a";;;;;;;;;
"758";"8";"0";"1920db1d";;;;;;;;;
"759";"9";"0";"764f125l";;;;;;;;;
"760";"10";"0";"37agcg5f";;;;;;;;;
"761";"1";"0";"0fd27dcr";;;;;;;;;
"762";"2";"0";"193l38di";;;;;;;;;
"763";"3";"0";"fffcc13f";;;;;;;;;
"764";"4";"0";"4b1cbb4d";;;;;;;;;
"765";"5";"0";"8334618f";;;;;;;;;
"766";"6";"0";"57463l3o";;;;;;;;;
"767";"7";"0";"5afd7afc";;;;;;;;;
"768";"8";"0";"0264772c";;;;;;;;;
"769";"9";"0";"8521ac2s";;;;;;;;;
"770";"10";"0";"a4d4732u";;;;;;;;;
"771";"1";"0";"0d19818f";;;;;;;;;
"772";"2";"0";"2f41b89f";;;;;;;;;
"773";"3";"0";"8532434a";;;;;;;;;
"774";"4";"0";"p89f0cpc";;;;;;;;;
"775";"5";"0";"0658ab2t";;;;;;;;;
"776";"6";"0";"93574c2k";;;;;;;;;
"777";"7";"0";"1df0fb5q";;;;;;;;;
"778";"8";"0";"1292d0dc";;;;;;;;;
"779";"9";"0";"95177c1k";;;;;;;;;
"780";"10";"0";"a755170f";;;;;;;;;
"781";"1";"0";"7d76c11b";;;;;;;;;
"782";"2";"0";"55c770qj";;;;;;;;;
"783";"3";"0";"raara5df";;;;;;;;;
"784";"4";"0";"2b6f87ii";;;;;;;;;
"785";"5";"0";"2a2d4b9q";;;;;;;;;
"786";"6";"0";"350c63cg";;;;;;;;;
"787";"7";"0";"0d25f50c";;;;;;;;;
"788";"8";"0";"m6m28d1k";;;;;;;;;
"789";"9";"0";"71256f3j";;;;;;;;;
"790";"10";"0";"377q73qa";;;;;;;;;
"791";"1";"0";"6j2b60df";;;;;;;;;
"792";"2";"0";"c371119f";;;;;;;;;
"793";"3";"0";"69472ccl";;;;;;;;;
"794";"4";"0";"5bc72q6d";;;;;;;;;
"795";"5";"0";"7c9aa0df";;;;;;;;;
"796";"6";"0";"10d7f59b";;;;;;;;;
"797";"7";"0";"adfb195n";;;;;;;;;
"798";"8";"0";"5h8d717a";;;;;;;;;
"799";"9";"0";"da2of6oi";;;;;;;;;
"800";"10";"0";"4m6ma66u";;;;;;;;;
"801";"1";"0";"a891cd0i";;;;;;;;;
"802";"2";"0";"75d0355j";;;;;;;;;
"803";"3";"0";"qcq37b7b";;;;;;;;;
"804";"4";"0";"p6243faa";;;;;;;;;
"805";"5";"0";"c68frf8a";;;;;;;;;
"806";"6";"0";"00oc6b1f";;;;;;;;;
"807";"7";"0";"a269484h";;;;;;;;;
"808";"8";"0";"17f750fi";;;;;;;;;
"809";"9";"0";"b94448cj";;;;;;;;;
"810";"10";"0";"abdc1c9f";;;;;;;;;
"811";"1";"0";"03f38dda";;;;;;;;;
"812";"2";"0";"d33fb59f";;;;;;;;;
"813";"3";"0";"cf1ab3ba";;;;;;;;;
"814";"4";"0";"c89cf6ct";;;;;;;;;
"815";"5";"0";"3a705a5h";;;;;;;;;
"816";"6";"0";"35001c6f";;;;;;;;;
"817";"7";"0";"493if70k";;;;;;;;;
"818";"8";"0";"50a9t89o";;;;;;;;;
"819";"9";"0";"765b3f2c";;;;;;;;;
"820";"10";"0";"d8oo9b8m";;;;;;;;;
"821";"1";"0";"984d580n";;;;;;;;;
"822";"2";"0";"977b27cd";;;;;;;;;
"823";"3";"0";"c0a9g70m";;;;;;;;;
"824";"4";"0";"68b3ajak";;;;;;;;;
"825";"5";"0";"b558u43j";;;;;;;;;
"826";"6";"0";"6554f2ik";;;;;;;;;
"827";"7";"0";"638967bc";;;;;;;;;
"828";"8";"0";"67c8239l";;;;;;;;;
"829";"9";"0";"6c13cqdf";;;;;;;;;
"830";"10";"0";"f35ff18a";;;;;;;;;
"831";"1";"0";"875055dc";;;;;;;;;
"832";"2";"0";"d591a13r";;;;;;;;;
"833";"3";"0";"138076ct";;;;;;;;;
"834";"4";"0";"027122di";;;;;;;;;
"835";"5";"0";"c837b6fh";;;;;;;;;
"836";"6";"0";"3d5f556l";;;;;;;;;
"837";"7";"0";"b46dcffr";;;;;;;;;
"838";"8";"0";"571878dt";;;;;;;;;
"839";"9";"0";"d8713c8b";;;;;;;;;
"840";"10";"0";"7iia956u";;;;;;;;;
"841";"1";"0";"7a4f3a0j";;;;;;;;;
"842";"2";"0";"42169bai";;;;;;;;;
"843";"3";"0";"62215k4t";;;;;;;;;
"844";"4";"0";"39d9b46a";;;;;;;;;
"845";"5";"0";"6da020ds";;;;;;;;;
"846";"6";"0";"65dfa59a";;;;;;;;;
"847";"7";"0";"3c51b1ci";;;;;;;;;
"848";"8";"0";"13pa9c8c";;;;;;;;;
"849";"9";"0";"c202aabh";;;;;;;;;
"850";"10";"0";"2m2f06dl";;;;;;;;;
"851";"1";"0";"0887c98q";;;;;;;;;
"852";"2";"0";"9667a8cn";;;;;;;;;
"853";"3";"0";"36585a1s";;;;;;;;;
"854";"4";"0";"474c4p8h";;;;;;;;;
"855";"5";"0";"0557a93r";;;;;;;;;
"856";"6";"0";"31fba27f";;;;;;;;;
"857";"7";"0";"d2f463ci";;;;;;;;;
"858";"8";"0";"c4287b1c";;;;;;;;;
"859";"9";"0";"2fhba10l";;;;;;;;;
"860";"10";"0";"616fa26d";;;;;;;;;
"861";"1";"0";"4daj497t";;;;;;;;;
"862";"2";"0";"d9ff354p";;;;;;;;;
"863";"3";"0";"b8d2c33t";;;;;;;;;
"864";"4";"0";"c143f76n";;;;;;;;;
"865";"5";"0";"6ft3a64s";;;;;;;;;
"866";"6";"0";"4fbd3ddp";;;;;;;;;
"867";"7";"0";"1b675i4f";;;;;;;;;
"868";"8";"0";"011791dc";;;;;;;;;
"869";"9";"0";"36d786bm";;;;;;;;;
"870";"10";"0";"bc6cc00b";;;;;;;;;
"871";"1";"0";"caa3ccdl";;;;;;;;;
"872";"2";"0";"b037a6ad";;;;;;;;;
"873";"3";"0";"f8150f5o";;;;;;;;;
"874";"4";"0";"008af56o";;;;;;;;;
"875";"5";"0";"593064bb";;;;;;;;;
"876";"6";"0";"203oo6bh";;;;;;;;;
"877";"7";"0";"b1d82d0c";;;;;;;;;
"878";"8";"0";"4fa0827r";;;;;;;;;
"879";"9";"0";"10cb597b";;;;;;;;;
"880";"10";"0";"91d0d63p";;;;;;;;;
"881";"1";"0";"aa67f00r";;;;;;;;;
"882";"2";"0";"6b2d642d";;;;;;;;;
"883";"3";"0";"575875fm";;;;;;;;;
"884";"4";"0";"f9bd630k";;;;;;;;;
"885";"5";"0";"6204d1dd";;;;;;;;;
"886";"6";"0";"bbbf234k";;;;;;;;;
"887";"7";"0";"82doo5bh";;;;;;;;;
"888";"8";"0";"aca2f53m";;;;;;;;;
"889";"9";"0";"b9d98b4g";;;;;;;;;
"890";"10";"0";"81d580fl";;;;;;;;;
"891";"1";"0";"ab481c4l";;;;;;;;;
"892";"2";"0";"a654427b";;;;;;;;;
"893";"3";"0";"ba3f11fc";;;;;;;;;
"894";"4";"0";"57653a0q";;;;;;;;;
"895";"5";"0";"b33673ak";;;;;;;;;
"896";"6";"0";"f9553bbn";;;;;;;;;
"897";"7";"0";"fb7ba62f";;;;;;;;;
"898";"8";"0";"28c75bmg";;;;;;;;;
"899";"9";"0";"3924544p";;;;;;;;;
"900";"10";"0";"392fdddc";;;;;;;;;
"901";"1";"0";"7bcc5b8b";;;;;;;;;
"902";"2";"0";"878cb2cc";;;;;;;;;
"903";"3";"0";"ffa9f1ba";;;;;;;;;
"904";"4";"0";"boa356oa";;;;;;;;;
"905";"5";"0";"2bdbd39l";;;;;;;;;
"906";"6";"0";"ma895d1l";;;;;;;;;
"907";"7";"0";"6dff688a";;;;;;;;;
"908";"8";"0";"f5c5173f";;;;;;;;;
"909";"9";"0";"f4dfc28f";;;;;;;;;
"910";"10";"0";"mm33b0mg";;;;;;;;;
"911";"1";"0";"251fa3qj";;;;;;;;;
"912";"2";"0";"a1975k0s";;;;;;;;;
"913";"3";"0";"9044uccc";;;;;;;;;
"914";"4";"0";"k0986f9k";;;;;;;;;
"915";"5";"0";"f9d6377b";;;;;;;;;
"916";"6";"0";"572c76cm";;;;;;;;;
"917";"7";"0";"7c0f39af";;;;;;;;;
"918";"8";"0";"6a11q86a";;;;;;;;;
"919";"9";"0";"19690f2d";;;;;;;;;
"920";"10";"0";"cb1rrr4f";;;;;;;;;
"921";"1";"0";"6637682c";;;;;;;;;
"922";"2";"0";"50426d8h";;;;;;;;;
"923";"3";"0";"1778940s";;;;;;;;;
"924";"4";"0";"d2283dsf";;;;;;;;;
"925";"5";"0";"dg79d26a";;;;;;;;;
"926";"6";"0";"963775da";;;;;;;;;
"927";"7";"0";"b80c967i";;;;;;;;;
"928";"8";"0";"8ca5d09u";;;;;;;;;
"929";"9";"0";"c5d2b35r";;;;;;;;;
"930";"10";"0";"cb47d1fd";;;;;;;;;
"931";"1";"0";"d90314dd";;;;;;;;;
"932";"2";"0";"1d28cafh";;;;;;;;;
"933";"3";"0";"aj74b07j";;;;;;;;;
"934";"4";"0";"089a705d";;;;;;;;;
"935";"5";"0";"0f92ca3a";;;;;;;;;
"936";"6";"0";"76c3j32d";;;;;;;;;
"937";"7";"0";"6d66dd5b";;;;;;;;;
"938";"8";"0";"a691620l";;;;;;;;;
"939";"9";"0";"1526d92f";;;;;;;;;
"940";"10";"0";"87494ddg";;;;;;;;;
"941";"1";"0";"0718928f";;;;;;;;;
"942";"2";"0";"ba379c4b";;;;;;;;;
"943";"3";"0";"a6l6cb3f";;;;;;;;;
"944";"4";"0";"4ccdp57p";;;;;;;;;
"945";"5";"0";"19262b9s";;;;;;;;;
"946";"6";"0";"69119dch";;;;;;;;;
"947";"7";"0";"49d78sfu";;;;;;;;;
"948";"8";"0";"c5g3959f";;;;;;;;;
"949";"9";"0";"1bd3f27c";;;;;;;;;
"950";"10";"0";"737b3c8o";;;;;;;;;
"951";"1";"0";"d32bab7s";;;;;;;;;
"952";"2";"0";"5c59a71c";;;;;;;;;
"953";"3";"0";"fc59fafn";;;;;;;;;
"954";"4";"0";"99f5fd4d";;;;;;;;;
"955";"5";"0";"p5p3a69f";;;;;;;;;
"956";"6";"0";"308dta4j";;;;;;;;;
"957";"7";"0";"7d68s62g";;;;;;;;;
"958";"8";"0";"ff40a1ch";;;;;;;;;
"959";"9";"0";"b76fac6m";;;;;;;;;
"960";"10";"0";"181827dq";;;;;;;;;
"961";"1";"0";"fd4163ja";;;;;;;;;
"962";"2";"0";"94od7dos";;;;;;;;;
"963";"3";"0";"8f2843co";;;;;;;;;
"964";"4";"0";"70b1472b";;;;;;;;;
"965";"5";"0";"a16c7f4n";;;;;;;;;
"966";"6";"0";"bf3i948d";;;;;;;;;
"967";"7";"0";"b044cbaj";;;;;;;;;
"968";"8";"0";"493fcf4f";;;;;;;;;
"969";"9";"0";"dl83f34t";;;;;;;;;
"970";"10";"0";"2f73ibis";;;;;;;;;
"971";"1";"0";"4f71085g";;;;;;;;;
"972";"2";"0";"a4t046tf";;;;;;;;;
"973";"3";"0";"8ak02k7u";;;;;;;;;
"974";"4";"0";"d0ab10bm";;;;;;;;;
"975";"5";"0";"775l8f8t";;;;;;;;;
"976";"6";"0";"0a529f7g";;;;;;;;;
"977";"7";"0";"9ub7880i";;;;;;;;;
"978";"8";"0";"af0120aj";;;;;;;;;
"979";"9";"0";"ha18fb7p";;;;;;;;;
"980";"10";"0";"b078df2a";;;;;;;;;
"981";"1";"0";"5gacf62n";;;;;;;;;
"982";"2";"0";"d446c20m";;;;;;;;;
"983";"3";"0";"7s76061s";;;;;;;;;
"984";"4";"0";"d7c2i8fg";;;;;;;;;
"985";"5";"0";"d7b171ac";;;;;;;;;
"986";"6";"0";"bbf99ddn";;;;;;;;;
"987";"7";"0";"ccd1572m";;;;;;;;;
"988";"8";"0";"6bc8100d";;;;;;;;;
"989";"9";"0";"3d8762no";;;;;;;;;
"990";"10";"0";"61bd5h6h";;;;;;;;;
"991";"1";"0";"b42d731m";;;;;;;;;
"992";"2";"0";"73hf383b";;;;;;;;;
"993";"3";"0";"8ba7650c";;;;;;;;;
"994";"4";"0";"22372p5o";;;;;;;;;
"995";"5";"0";"9b9f13ag";;;;;;;;;
"996";"6";"0";"40cc0c3j";;;;;;;;;
"997";"7";"0";"qqf572bf";;;;;;;;;
"998";"8";"0";"4a9112fn";;;;;;;;;
"999";"9";"0";"14762c4d";;;;;;;;;
"1000";"10";"0";"0a58a3fb";;;;;;;;;
"1001";"1";"0";"4l1a164c";;;;;;;;;
"1002";"2";"0";"0fd4fb1d";;;;;;;;;
"1003";"3";"0";"43f9522m";;;;;;;;;
"1004";"4";"0";"iafcb01i";;;;;;;;;
"1005";"5";"0";"6d89ud7f";;;;;;;;;
"1006";"6";"0";"ai6d30ci";;;;;;;;;
"1007";"7";"0";"0d4d9c4b";;;;;;;;;
"1008";"8";"0";"345a229d";;;;;;;;;
"1009";"9";"0";"a9190hbp";;;;;;;;;
"1010";"10";"0";"025c013j";;;;;;;;;
"1011";"1";"0";"59c5b4cq";;;;;;;;;
"1012";"2";"0";"c9aaa13n";;;;;;;;;
"1013";"3";"0";"aj57249g";;;;;;;;;
"1014";"4";"0";"b2dm06fk";;;;;;;;;
"1015";"5";"0";"386a89fj";;;;;;;;;
"1016";"6";"0";"1575859d";;;;;;;;;
"1017";"7";"0";"1c270b3a";;;;;;;;;
"1018";"8";"0";"42f19d0f";;;;;;;;;
"1019";"9";"0";"f672071i";;;;;;;;;
"1020";"10";"0";"ftd0b5tc";;;;;;;;;
"1021";"1";"0";"caa485ob";;;;;;;;;
"1022";"2";"0";"64c24b1h";;;;;;;;;
"1023";"3";"0";"b4ccdadc";;;;;;;;;
"1024";"4";"0";"62fbfa8j";;;;;;;;;
"1025";"5";"0";"4b18567n";;;;;;;;;
"1026";"6";"0";"640fd18c";;;;;;;;;
"1027";"7";"0";"5c84843b";;;;;;;;;
"1028";"8";"0";"a2f54b7s";;;;;;;;;
"1029";"9";"0";"6f264d0j";;;;;;;;;
"1030";"10";"0";"add62bah";;;;;;;;;
"1031";"1";"0";"c3b08f6u";;;;;;;;;
"1032";"2";"0";"8166bd2d";;;;;;;;;
"1033";"3";"0";"291abf2a";;;;;;;;;
"1034";"4";"0";"298q770k";;;;;;;;;
"1035";"5";"0";"6a89a63h";;;;;;;;;
"1036";"6";"0";"2bf01b4p";;;;;;;;;
"1037";"7";"0";"8ba53a7a";;;;;;;;;
"1038";"8";"0";"f3o85cag";;;;;;;;;
"1039";"9";"0";"5a35b49d";;;;;;;;;
"1040";"10";"0";"1d490a5a";;;;;;;;;
"1041";"1";"0";"0d51789b";;;;;;;;;
"1042";"2";"0";"5572981q";;;;;;;;;
"1043";"3";"0";"a8f333db";;;;;;;;;
"1044";"4";"0";"178687dc";;;;;;;;;
"1045";"5";"0";"b160364i";;;;;;;;;
"1046";"6";"0";"dd9d60cs";;;;;;;;;
"1047";"7";"0";"dcd7432i";;;;;;;;;
"1048";"8";"0";"s17881cb";;;;;;;;;
"1049";"9";"0";"f807o4cq";;;;;;;;;
"1050";"10";"0";"2416b5dd";;;;;;;;;
"1051";"1";"0";"727782cd";;;;;;;;;
"1052";"2";"0";"d6ppbd0m";;;;;;;;;
"1053";"3";"0";"904c7nng";;;;;;;;;
"1054";"4";"0";"7558544c";;;;;;;;;
"1055";"5";"0";"q970f7ap";;;;;;;;;
"1056";"6";"0";"2b2db0ab";;;;;;;;;
"1057";"7";"0";"716i7d6a";;;;;;;;;
"1058";"8";"0";"245a6bac";;;;;;;;;
"1059";"9";"0";"d68fd3dr";;;;;;;;;
"1060";"10";"0";"a645a47p";;;;;;;;;
"1061";"1";"0";"9f15f51g";;;;;;;;;
"1062";"2";"0";"31b00bab";;;;;;;;;
"1063";"3";"0";"at2594aj";;;;;;;;;
"1064";"4";"0";"32bb7m2i";;;;;;;;;
"1065";"5";"0";"dd62pcau";;;;;;;;;
"1066";"6";"0";"c14f977d";;;;;;;;;
"1067";"7";"0";"7jf1d8cb";;;;;;;;;
"1068";"8";"0";"24r0f7ff";;;;;;;;;
"1069";"9";"0";"68a499dm";;;;;;;;;
"1070";"10";"0";"2d3076db";;;;;;;;;
"1071";"1";"0";"3ada4f5q";;;;;;;;;
"1072";"2";"0";"501729br";;;;;;;;;
"1073";"3";"0";"4f7682dt";;;;;;;;;
"1074";"4";"0";"61fcaabm";;;;;;;;;
"1075";"5";"0";"655fcp0g";;;;;;;;;
"1076";"6";"0";"70f528cf";;;;;;;;;
"1077";"7";"0";"6a8991fl";;;;;;;;;
